target_id	RNAi_1	RNAi_3	RNAi_4	Untreated_1	Untreated_3	Untreated_4
FBtr0089873	245.373	0	0	335.154	40.3045	13.3544
FBtr0332883	4.07602e-5	47.768	108.475	0	105.118	93.1395
FBtr0089876	2655.58	1238.72	1209.57	2232.48	1173.07	1366.23
FBtr0089875	46.4357	15.6312	120.987	165.135	121.237	114.181
FBtr0089878	144.997	46.0167	25.7184	217.191	36.2543	66.6948
FBtr0089877	414.973	162.617	201.85	816.017	375.64	388.48
FBtr0309295	0	24.4257	0	10.4737	0	0
FBtr0339193	27	14	15	28	19	17
FBtr0076329	0	0	0	0	0	0
FBtr0290247	76.7687	58.3417	58.5722	31.275	35.9771	36.802
FBtr0303248	81.2313	10.7101	3.23125	134.725	4.22789	2.15901
FBtr0078616	1	1	0	0	0	0
FBtr0114585	163.114	0	0	0.512427	0	7.82539e-5
FBtr0071439	354.181	662.094	437.917	624.538	746.488	671.736
FBtr0112675	0	0	0	0	4.66574e-4	0
FBtr0343024	0	0	0	0	0	0
FBtr0343022	0	0	0	40.6859	0	0
FBtr0114584	116.664	93.2986	56.5544	16.9449	39.9019	24.1597
FBtr0343023	262.527	0	0	167.276	0	12.1647
FBtr0343025	0	0	0	0	0	0
FBtr0343027	37.7281	3.84192	8.84945	33.4283	23.61	5.93911
FBtr0343026	422.786	23.7653	164.679	588.614	0	3.14692e-6
FBtr0072566	0	0	1	4	1	1
FBtr0307018	528	278	265	444	201	171
FBtr0307179	2.57798	0	1.12217	0	2.02994	3.48997
FBtr0307180	0	0	0	6.20458	0	0
FBtr0071623	0	3.00026	0	12.0071	5	3.00125
FBtr0071622	5.00099	0	6.00137	0	0	0
FBtr0330232	0	0	0	0	0	0
FBtr0086246	24.2633	9.14795	7.67034	7.06496	0	15.6464
FBtr0086245	759.737	342.852	409.33	767.935	364.989	369.354
FBtr0080290	1363.71	789.02	800.287	1372.46	684.632	734.306
FBtr0114506	0.446343	274.651	392.573	25.9594	65.7344	37.2107
FBtr0075929	0	73.807	0	0	0	29.6919
FBtr0075928	628.939	115.639	28.301	32.7161	0.0012042	0.0145795
FBtr0332043	354.706	1.65047e-6	11.6805	155.081	59.7425	0.120767
FBtr0332044	1.54545e-4	1.18322e-7	4.73921	56.7606	50.2401	0.0484809
FBtr0075927	441.908	297.902	335.706	1541.48	714.282	725.914
FBtr0077953	1272.57	622.186	642.607	1407.15	605.192	617.803
FBtr0332569	143.376	63.0558	72.4504	98.8096	61.2011	72.1864
FBtr0074592	39	12	14	17	21	12
FBtr0332752	27	0	0	18.2515	0	17.8731
FBtr0072586	0	13	18	21.7485	18	0.126903
FBtr0071720	0	0	0	0	0	0
FBtr0299977	63.4697	15.4299	10.4839	81.9161	7.59925	7.71533
FBtr0299978	48.5303	13.5701	19.5161	37.0839	14.4008	24.2847
FBtr0091855	2.61111	1.55556	1.22222	0.888889	1.38138	2.5
FBtr0071922	2135.46	1053.76	924.572	2294.84	957.195	818.536
FBtr0343013	659.536	85.2412	71.4283	441.159	196.805	131.464
FBtr0078917	3601	1277	1364	2774	943	863
FBtr0076299	0	0	0	0	0	0
FBtr0084849	306	86	88	308	105	104
FBtr0083241	11	3	4	9	6	7
FBtr0339395	8	3	5	0	0	3
FBtr0339397	0	0	0	0	0	0
FBtr0300474	0	0	0	3	1	0
FBtr0078854	0	0	0	0	0	0
FBtr0078855	0	0	0	0	0	0
FBtr0085644	1	1	0	2	1	0
FBtr0072305	0	0	0	0	2.16074	0
FBtr0304646	23	1	7	18	10	5
FBtr0299518	6	1	0	12	2	1
FBtr0075844	1	2	4	0	1	0
FBtr0343038	274.339	0	19.9421	365.785	0	18.5229
FBtr0073440	208.894	293.293	249.266	110.61	271.505	257.983
FBtr0331741	35.2002	13.9701	55.7917	21.9717	0	12.945
FBtr0331740	52.567	28.7365	0	137.633	33.4946	24.5496
FBtr0078740	39.4228	18.0532	10.0648	35.8367	18.7143	12.8824
FBtr0113194	130.852	62.8647	61.8838	267.774	66.039	74.9777
FBtr0086040	35.9067	20.5166	0	40.647	0	8.04526
FBtr0307532	43.9463	104.628	0.0502523	72.0098	0	5.75635e-7
FBtr0307531	84.5416	93.3013	228.969	222.823	0.00195013	30.9483
FBtr0300503	263.557	0	73.9	141.509	87.5218	96.4285
FBtr0300502	542.656	158.673	123.193	307.018	155.825	94.0763
FBtr0307530	1.24533e-6	16.3472	0	0.0856416	35.0619	0
FBtr0086041	312.682	0	0.281488	8.23471e-5	39.201	54.032
FBtr0086039	445.71	188.534	186.607	888.908	302.389	332.47
FBtr0071293	300	111	93	256	94	106
FBtr0333855	268.996	164	166	306.839	172	162
FBtr0076384	82.6736	0	0	117.393	0	0
FBtr0076385	2.41521e-8	0	0	0.00161349	0	0
FBtr0076386	34.3302	0	0	18.766	0	0
FBtr0091954	1	0	0	0	0	0
FBtr0302931	0	0	0	1	0	0
FBtr0082038	0	0	0	0	0	0
FBtr0111027	0	0.920915	0.00398164	78.2124	24.6886	95.5669
FBtr0302693	0	2.48976e-5	14.7905	70.4591	797.082	80.402
FBtr0111030	101.301	167.006	198.825	3838	1306.2	1037.91
FBtr0111031	0	0	0	0	0	0
FBtr0334303	0	0	0	0	0	0
FBtr0302695	873.266	187.617	54.3898	1686	366.166	685.897
FBtr0334304	33.1156	89.8668	87.5673	146.794	101.848	90.9668
FBtr0302692	0.92697	436.738	393.762	2957.1	1045.54	1033.3
FBtr0111028	0	0.0815999	4.67288e-4	953.105	245.042	173.623
FBtr0082037	997.282	52.9975	0	1498.81	197.578	37.6129
FBtr0082039	4.54703	0	0	58.8477	109.801	154.224
FBtr0111032	1860.93	0.485339	0.643045	2008.03	15.0041	14.6097
FBtr0111029	584.465	88.064	100.089	1384.73	278.304	238.334
FBtr0302694	379.516	337.391	455.453	2556.1	1090.6	1016.66
FBtr0344283	1.86967e-6	1.52611e-8	0	25.6303	1.65082	0
FBtr0344284	0	0	0	0	1.45071	17.6933
FBtr0302691	295.653	66.8311	34.5065	522.237	126.045	109.24
FBtr0308605	1098.32	610.541	590.789	1168.12	490.953	569.674
FBtr0308604	224.486	70.0727	40.3985	128.832	68.2443	91.3883
FBtr0074272	707.192	243.387	219.813	616.05	293.802	158.938
FBtr0078368	926.515	0	0	778.273	18.8502	0
FBtr0333453	469.485	753	805	729.727	618.15	715
FBtr0086196	211.947	260.733	225.03	135.432	148.875	150.877
FBtr0086203	20.0366	18.2679	14.1066	39.3348	7.95099	9.93054
FBtr0086202	130.941	25.2502	22.1936	126.293	23.7145	25.7463
FBtr0086197	324.565	96.2071	105.57	187.041	89.5801	146.906
FBtr0086198	19.2753	0	7.72352	34.5163	12.2097	0
FBtr0086204	40.0777	7.69727	7.69537	62.0381	5.938	12.3277
FBtr0086201	35.567	0	4.65852	52.2178	9.12437	0
FBtr0086199	84.5671	54.5554	39.0345	93.4914	33.2698	23.0458
FBtr0300336	189.628	22.0466	5.89071	199.034	21.8924	5.33694
FBtr0086205	126.498	21.8387	41.6579	154.014	38.6609	59.5913
FBtr0086200	81.8973	46.4042	75.4399	116.588	55.7843	57.2376
FBtr0074436	0	0	0	4	1	0
FBtr0072539	12	8.99998	4.99997	16	0	8.99996
FBtr0072538	3.32344e-5	2.09609e-5	3.25455e-5	0	16	3.80181e-5
FBtr0100191	0	0	0	0	1.7326	0
FBtr0100190	0	1.66859	0	7.49788	1.4595	1.66938
FBtr0339112	652.628	358.111	387.757	675.081	313.093	393.85
FBtr0303713	0	0	0	0	0	0
FBtr0070901	0	0	0	0	0	0
FBtr0339770	1.99994	0.999976	2.99989	3.99994	0	2.99988
FBtr0339771	6.04259e-5	2.44724e-5	1.11485e-4	5.86942e-5	0	1.18732e-4
FBtr0112955	0	0	0	0	2	0
FBtr0081563	364.093	181.58	158.066	291	150	178.2
FBtr0081460	16.0736	119.302	170	93.4865	93	114
FBtr0335148	367.926	15.6983	0	153.514	0	0
FBtr0301815	0	0	0	0	0	0
FBtr0084098	1	1	0	2	0	0
FBtr0075393	681.618	522.801	551.433	1090.4	431.513	537.094
FBtr0305569	680.961	15.0239	8.75714	535.9	37.397	30.122
FBtr0330137	681.618	522.801	551.433	1090.4	431.513	537.094
FBtr0305570	244.566	0	0	3.95695e-7	0	0
FBtr0075394	629.238	71.3739	49.3766	501.291	61.5761	64.6896
FBtr0301276	5.64135	0.00169156	4.64398e-5	0.0192175	37.0168	0.104253
FBtr0306017	60.8753	9.33094	11.5897	69.0152	8.64409	0
FBtr0333086	296.476	51.511	66.2011	153.541	34.041	30.558
FBtr0081504	169.947	19.1499	0	288.106	64.5028	92.6825
FBtr0081503	1707.55	870.501	876.209	1997.05	828.174	843.903
FBtr0333087	51.5143	2.50512	0	32.2695	3.6209	4.7525
FBtr0083984	0.5	0	0	1.5	1	0
FBtr0344322	0.5	0	0	1.5	1	0
FBtr0301457	554.845	218.139	131.501	641.521	295.941	259.948
FBtr0081524	22.1486	1.03593e-8	0	1.43873	6.51606e-5	0
FBtr0301458	762.302	0	0	533.247	4.89226e-6	0
FBtr0301459	255.911	99.1738	62.1602	280.417	127.936	211.332
FBtr0301461	185.638	59.1458	108.011	147.61	1.09503e-6	5.14092e-5
FBtr0301460	0.0010387	0	0	6.9999e-8	0	0
FBtr0081525	825.273	36.8944	370.571	396.876	0.405164	32.737
FBtr0301463	1382.33	798.247	310.609	3106.27	1438.58	1069.34
FBtr0081527	48.9509	0	0	116.392	13.0944	14.2517
FBtr0301462	166.625	384.077	741.476	2.18804	4.90222	306.286
FBtr0301464	274.976	328.323	217.672	77.0424	101.141	85.1077
FBtr0310444	199.786	141.993	157.357	247.308	118.391	106.602
FBtr0071510	86.5536	12.6387	0	85.6364	0	31.3023
FBtr0072332	1038	369	363	1323	406	418
FBtr0083147	3253	1580	1477	3037	1417	1397
FBtr0084878	1593	847	891	1458	720	802
FBtr0074297	3	0	2	4	4	2
FBtr0076379	0	0	0	1	1	2
FBtr0070759	17	3	6.32462	20	10	4
FBtr0302222	0	0	0	0	0	0
FBtr0331940	0	0	0	0	0	0
FBtr0085502	1	0	0	0	0	0
FBtr0346340	0	0	0	0	0	0
FBtr0332595	0	0	0	0	0	0
FBtr0077417	1	0	1	0	1	0
FBtr0072720	1	0	0	1	0	0
FBtr0075765	0	0	0	0	0	0
FBtr0086939	69.7292	112.903	105.983	89.631	116.429	114.243
FBtr0340216	2.59905e-4	0	1.17781e-8	24.5355	0	0
FBtr0086938	2187.27	795.475	815.99	1840.83	632.008	717.757
FBtr0306824	0	0	0	0	0	0
FBtr0306823	0	0	0	0	0	0
FBtr0332995	0	0	0	0	0	0
FBtr0113049	0	0	0	0	0	0
FBtr0085194	2	2	3	4	0	0
FBtr0077814	161	89	88	188	63	83
FBtr0333430	656.284	401	423	535.011	257.026	326
FBtr0072842	284.716	0	0	260.989	11.9743	0
FBtr0071342	583.082	326	344.951	665.643	342.935	355
FBtr0309089	1203.84	220.931	191.637	838.248	190.709	146.117
FBtr0076486	357.115	228.378	230.093	249.599	216.671	211.997
FBtr0309088	91.0394	78.691	144.269	259.153	90.6197	95.8857
FBtr0075050	568	251	266	500	214	230
FBtr0083327	0	0	0	0	1	0
FBtr0333606	116.066	12.7608	0	37.6432	15.9037	3.19558
FBtr0071268	226.934	106.239	142	344.357	132.096	184.804
FBtr0078598	0	0	0	0	0	0
FBtr0072655	0	0	0	0	0	0
FBtr0072657	0	0	0	0	0.5	0
FBtr0073535	427.227	303.858	281.894	271.091	176.248	230.581
FBtr0343586	326.773	15.1417	5.10606	272.909	3.75177	11.4186
FBtr0305013	2.87742	0	0	0	0	0
FBtr0305009	10.3404	0	0	10.3404	13.9999	0
FBtr0305011	0	0	0	0	0	0
FBtr0344631	3.78219	0	1.05297e-4	1.6596	0	10
FBtr0305010	7.65626e-6	0	4.49995	2.87456e-6	3.07151e-6	0
FBtr0330032	7.65626e-6	0	4.49995	2.87456e-6	3.07151e-6	0
FBtr0305012	0	2	0	0	7.48166e-5	0
FBtr0082771	5	3	4	10	5	4
FBtr0074046	1283	719	734	1444	701	787
FBtr0086658	6.49915e-6	177.261	25.6429	195.045	105.62	25.9963
FBtr0301862	460.325	57.6087	178.415	342.866	112.256	228.162
FBtr0301861	288.63	110.915	0.0131146	113.965	109.244	0.00425255
FBtr0086657	75.0452	113.216	229.929	254.123	160.879	278.837
FBtr0082085	228.427	71.3913	88.3747	189.822	66.9313	86.5383
FBtr0345709	130.5	13.264	0	104.4	13.226	26.5712
FBtr0070478	44.5	79.736	80	62.6	51.774	60.4288
FBtr0342745	137.282	10.0377	2.90293	176.506	0	7.54585
FBtr0074132	239.718	84.9623	119.097	279.494	118	135.454
FBtr0084280	935	552	535	815	490	581
FBtr0072353	0	0	0	0	0	0
FBtr0345705	0	0	0	0	0	0
FBtr0070658	6	1	0	1	1	1
FBtr0085163	2539	1321.03	1236.61	2520	1234.82	1407.15
FBtr0336732	263	148.026	173.971	251	121.972	139.994
FBtr0071985	0	9.97372	0	0	0	0
FBtr0299938	324.5	144	123.5	362	158.5	158
FBtr0072559	1578	609	685	1383	463	535
FBtr0085149	2	0	0	1	0	0
FBtr0334287	52.4689	15.3345	12.1434	11.5283	0	10.3083
FBtr0334290	0	0	0	0	0	0
FBtr0334291	9.66409	0	4.70763	14.1206	1.99912e-8	3.44081e-7
FBtr0334288	10.5154	3.01978	0	0	0	0
FBtr0334285	0	0	0	0	3.08733	7.726
FBtr0334289	14.6413	0	4.40609	17.3522	11.6767	2.48633
FBtr0334286	23.0228	23.9235	35.7429	25.4635	21.2359	13.4794
FBtr0334292	15.6874	9.72221	0	11.5354	0	0
FBtr0334293	0	0	0	0	0	0
FBtr0080733	1	0	0	2	1	0
FBtr0433529	1.09493	2.20311e-6	0	23.3167	0	1.08148
FBtr0347107	83.4104	0	12.922	45.468	32.1536	10.731
FBtr0329977	163.184	52.9239	68.7593	46.9102	18.6448	43.2073
FBtr0290010	1529.78	1906.57	1987.15	2019.88	1613.02	1528.52
FBtr0329974	3209.62	285.718	170.12	3192.51	618.842	465.197
FBtr0329975	73.625	0	0	9.2822e-7	0	0
FBtr0329976	379.789	80.7867	207.968	176.7	150.49	236.079
FBtr0083781	633	375	337	740	314	326
FBtr0073552	204.05	16.1462	0	51.0126	64.2074	12.8712
FBtr0332955	0	9.38841	13.4541	0	0	1.61201e-4
FBtr0073553	222.95	204.465	242.546	387.987	152.793	203.129
FBtr0307515	0	0	0	0	0	0
FBtr0300327	102.465	97.6845	155.649	229.316	132.932	73.7679
FBtr0273248	291.843	198.314	81.9791	180.896	71.459	99.866
FBtr0273250	1.89366e-7	0	0	0.0300427	0	0
FBtr0333347	247.487	43.9892	33.6376	263.922	105.566	75.1613
FBtr0273247	58.4352	5.01259	5.88092	70.4005	5.0855	4.70653
FBtr0333348	87.7705	0	33.853	111.435	91.9572	161.498
FBtr0079320	0	0	24.3497	33	0	0
FBtr0333350	59	25.05	3.65032	4.25555e-8	20.0808	25
FBtr0084845	4	10	9	15	22	7
FBtr0445188	4.59198e-8	0	0	1.48402e-8	0	0
FBtr0445189	2.15026	0	0	2.36727	0	0
FBtr0343224	0	0	0	0	0	0
FBtr0300012	0	0	0	0	0	0
FBtr0347408	0	0	0	0	0	0
FBtr0347409	0	0	0	0	0	0
FBtr0304843	1	2	1	9	3	2
FBtr0302493	2.19028	6	4	12	4	3
FBtr0075515	3.80972	0	0	0	0	0
FBtr0070780	556.073	310.36	282	432.475	271.367	238
FBtr0345785	159.107	2.64005	0	208.822	2.63305	0
FBtr0079191	1185.42	0	0	1089	0	0
FBtr0343125	63.5767	614.937	593.603	386	468	614.816
FBtr0346740	0	0	0	0	0	0
FBtr0078584	1	0	0	0	0	1
FBtr0071747	488.351	132.033	48.7303	726.804	48.1963	65.03
FBtr0071746	459.472	224.967	354.27	376.196	323.222	299.97
FBtr0342965	4.17652	0	0	0	2.58162	0
FBtr0073160	213	92	97	143	72	72
FBtr0085428	1.29279	0	0	1.5815	9.22994	10
FBtr0085427	0	0	5	16.7096	0	0
FBtr0333187	8.70721	12	0	1.70893	4.77006	0
FBtr0085670	0	0	0	0	2	0
FBtr0300658	526.811	115.993	244.749	473.546	165.966	158.311
FBtr0339298	4.28595e-4	0	0	0	0	0
FBtr0300659	51.7748	86.2273	13.7057	81.727	36.6946	40.8445
FBtr0081612	178.625	262.37	98.1377	390.689	170.293	124.107
FBtr0334674	1.04999e-8	36.1915	1.00925e-8	7.3847e-6	37.7083	0
FBtr0300495	0	0	0	1.07471e-4	0	0
FBtr0081613	170.349	76.5357	88.434	122.775	66.7871	79.68
FBtr0334677	28.0329	34.0663	18.2019	48.593	35.3527	21.4022
FBtr0113200	57.5549	27.6693	42.7481	15.2243	11.8154	5.32967
FBtr0330367	0	7.17865	0	27.1856	0	36.3652
FBtr0334676	0	0.330785	0	20.6348	0	0
FBtr0081614	664.325	339.121	394.756	187.35	74.8304	43.0505
FBtr0334673	179.374	1.31418e-6	45.0173	42.0483	26.6617	32.4055
FBtr0300494	0	7.17865	0	27.1856	0	36.3652
FBtr0334675	125.044	1.50559	61.0452	4.08786e-6	5.07989e-4	0
FBtr0334672	187.694	8.99294e-6	51.187	139.314	70.551	52.2947
FBtr0088471	1.11811	0.385415	0.545757	1.0800399999999999	0.0443839	0.598961
FBtr0301662	87.8819	32.6146	35.4542	114.92	4.99426	41.401
FBtr0088473	0	0	0	0	53.9614	0
FBtr0299958	216.896	94.061	70.1525	222.009	90.0058	124.121
FBtr0084030	2.30167	0	0	1.21395	1.96662	3.42276
FBtr0082531	369.106	112.913	66.7564	256.769	128.926	71.8592
FBtr0333819	103.894	96.0874	105.244	337.231	118.074	123.141
FBtr0305599	0	0	0	1	0	0
FBtr0071387	0	1	0	0	0	0
FBtr0087907	6	11	5	8	2	3
FBtr0331434	14.43	0	40.5917	22.6768	0	42.5992
FBtr0077438	290.57	141.994	117.576	282.323	106.957	69.8571
FBtr0331435	0	0	0	0	0	0
FBtr0301839	1061.73	0.00221578	119.128	1694.67	0.0303595	4.11084
FBtr0300337	343.288	0	0	21.6102	0	0
FBtr0301838	3620.42	1707.94	1765.77	2331.4	600.948	824.183
FBtr0301837	2870.56	2451.06	1863.11	664.312	1531.02	1115.71
FBtr0084092	0	0	0	0	0	0
FBtr0332438	0	0	0	0	0	0
FBtr0300061	0	0	0	0	0	0
FBtr0306238	963.018	0	15.1901	789.061	28.3772	14.1143
FBtr0087256	0	33.7193	2.2317	17.256	28.7186	2.51397
FBtr0087258	3197.36	2310.07	2085.11	190.015	437.216	283.705
FBtr0087257	3188.76	895.215	838.484	6046.71	2412.69	2544.67
FBtr0303240	24	16	12	16	4	15
FBtr0113134	19.0279	12.1943	18.4607	59.1115	5.01461	8.09263
FBtr0079268	940.557	685.413	698.552	2312.99	994.177	1069.66
FBtr0079269	22.5542	0	0	10.5291	9.81866e-8	0
FBtr0339787	270.889	18.5869	43.4479	16.4809	28.8233	81.3447
FBtr0083913	346.02	141.934	133.934	184.035	87	83
FBtr0308818	0	0	0	0	0	2
FBtr0087310	1	0	0	2	0	0
FBtr0308817	0	0	0	0	0	0
FBtr0088705	17	7	8	16	12	8
FBtr0070071	559	185	192	394	106	161
FBtr0343318	120.567	31.2503	30.4534	84.9838	24.7761	7.84144
FBtr0343317	1185.99	188.506	132.603	364.174	191.453	197.869
FBtr0074530	0.233915	0.834847	33.4642	0	0	125.776
FBtr0074531	504.207	515.411	536.479	1058.84	402.771	326.513
FBtr0070600	1249.91	528.6	476.904	882.096	298.563	265.996
FBtr0333397	106.758	111.65	104.126	80.299	96.3868	108.43
FBtr0072743	196.14	6.68563	12.8321	300.949	13.2636	28.513
FBtr0445176	0	0	0	0	0	0
FBtr0082761	0	0	0	0	0	0
FBtr0086696	261	134	145	302	131	111
FBtr0346721	0	0	0	0	0	0
FBtr0332893	0.1875	38.6757	0.0867338	3.81332	26.7975	59.7813
FBtr0332894	8.0421	9.70989	42.6175	0	0	0
FBtr0070959	164.286	38.9698	24.5898	109.628	16.926	14.1197
FBtr0332892	80.4693	23.6685	40.7138	78.4132	29.2276	0
FBtr0332182	0	0	0	0	0	0
FBtr0081303	0	0	0	0	0	0
FBtr0091909	28.0274	56	52.7778	23.7047	48.3248	61
FBtr0089431	9.23972e-4	9.81444e-6	6.55309	0	0	0
FBtr0089437	0	0	0	0	0	0
FBtr0089432	3055.19	1003.92	917.258	3185.88	964.445	1100.95
FBtr0308091	42.4083	35.3962	36.2373	61.679	32.1411	67.3649
FBtr0330656	167.916	50.1821	79.0516	142.197	39.0541	57.0742
FBtr0089433	20.9581	2.77667e-4	0	0	5.97894e-6	0
FBtr0089428	247.838	156.168	329.182	85.6722	131.115	119.065
FBtr0089436	23.5663	6.94698	0	10.9718	0	4.73626
FBtr0089430	102.061	12.2107	6.35249	0	11.5749	10.6476
FBtr0089434	570.408	259.534	211.497	690.593	245.671	219.165
FBtr0089429	0	0	0	0	0	0
FBtr0089435	205.651	4.64553	8.86816	42.0105	0	0
FBtr0075637	8	4	3	6	3	2
FBtr0301735	118	32	31	118	47	26
FBtr0087761	583	286	285	586	299	283
FBtr0085731	0	0	0	0	0	0
FBtr0081822	1096	506.954	586.847	1166	446.975	513
FBtr0076051	0	0	1	1	0	0
FBtr0070405	235.107	113.488	170.917	282.335	135.758	135.006
FBtr0333730	173.893	114.512	66.0832	95.6648	31.2419	89.9937
FBtr0079134	180.569	168	222	319.523	132.985	170.892
FBtr0345545	202.431	0	0	67.4771	34.0146	34.1081
FBtr0087984	159	63	37	156	58	61
FBtr0300689	9.01905	0	0	0	0	0
FBtr0300690	0	2	2.0114	4.02407	4	1
FBtr0330654	0	0	0	0	0	0
FBtr0085465	946.33	645.859	836.643	896.342	638.488	669.728
FBtr0339148	829.543	235.047	97.3571	1007.85	130.379	151.272
FBtr0071186	7	2	0	3	4	2
FBtr0071160	0	0	0	1	0	1
FBtr0077020	0	1	0	0	0	0
FBtr0087246	112.426	102.384	30.8656	317.067	25.6216	169
FBtr0087245	259.574	65.7894	142.134	64.9333	130.57	2.85337e-6
FBtr0073081	0	0	0	0	0	0
FBtr0087464	0	0	0	1	0	0
FBtr0083839	385.918	197.867	229.53	487.985	215.839	231.757
FBtr0071533	146	80	67	110	48	64
FBtr0071966	0	0	0	0	0	0
FBtr0079760	2	1	1	2	1	1
FBtr0331568	0	0	0	0	0	0
FBtr0303393	0	0	0	0	0	0
FBtr0303392	1	0	0	1	1	1
FBtr0346078	0	0	0	0	0	0
FBtr0345862	0	0	0	0	0	0
FBtr0076144	0	0	0	0	0	0
FBtr0087575	15984	57.6396	38.859	15021.3	57.2706	71.2254
FBtr0339970	25684	22321.4	24790.1	31479.7	18900.7	27739.8
FBtr0082316	0	0	0	0	0	0
FBtr0082735	5.09532	14.8937	4.82353	0	11	15
FBtr0335222	25.9047	3.10634	7.17647	17	0	0
FBtr0339797	847.628	137.498	110.365	620.935	175.723	195.487
FBtr0080968	2887.55	1206.48	1325.02	3170.23	1239.02	1289.18
FBtr0080969	237.826	266.019	249.619	522.84	221.261	163.329
FBtr0086560	754	271	309	533	208	256
FBtr0088111	0	0	0	0	0	0
FBtr0075624	691.008	356.974	401.222	895.049	408	499
FBtr0309064	11.9919	11.026	12.7783	47.9507	0	0
FBtr0344375	0	0	0	0	3.15758	0
FBtr0344374	2219.49	1278.8	1239.09	2286.19	1319.37	1116.81
FBtr0344376	7.06237	16.1793	22.2472	28.7418	67.5303	16.4033
FBtr0344373	1627.15	471.669	387.198	1634.63	320.786	279.125
FBtr0075332	1335.23	353.268	409.693	1238.29	514.227	384.257
FBtr0075333	0	160.732	100.307	0	29.773	75.877
FBtr0344230	66.7687	0	0	73.7086	0	35.8665
FBtr0083393	1.74577e-4	0.299593	0	0.00154493	0.463585	0.960271
FBtr0083394	72.2055	84.8286	152	192.908	66.7594	52.9837
FBtr0100160	284.794	70.8718	0	407.091	155.777	177.056
FBtr0083115	441	204	208	490	222	225
FBtr0070311	2602	1269.15	1300.28	3438	1221.38	1215.38
FBtr0070566	1	0	0	0	0	0
FBtr0076976	72.0601	0	0	104.114	0	0
FBtr0076977	1059.94	503	492	1134.89	556	591
FBtr0302998	0	2	0	0	1	0
FBtr0089004	0	0	0	0	0	0
FBtr0300247	0	88.7388	70.3	22.8286	80.9345	82.9274
FBtr0100283	384.078	10.0319	54.375	397.321	9.82283	15.2404
FBtr0079562	0	0	0	0	0	0
FBtr0343420	2	3	1	4	0	1
FBtr0071197	1535.57	987.486	1011.02	1230.69	744.769	1028.64
FBtr0112961	34.1556	9.33716e-4	43.5327	37.5927	7.92001	0
FBtr0339438	1325.96	283.105	243.681	1198.84	254.411	277.89
FBtr0112962	0	23.1179	44.4633	2.39119e-8	51.6227	43.2855
FBtr0100003	4	1	2	4	3	1
FBtr0333174	0	0	0	0	0	0
FBtr0072454	0	0	0	0	0	0
FBtr0075485	1	1	0	3	1	1
FBtr0347576	311.154	0	0	344.026	0	15.1073
FBtr0347577	33.8721	0	0	0	0	0
FBtr0081887	696.974	482	449	755.974	456	511.893
FBtr0343288	53.9172	0	54.479	0	0.00178718	1.48768e-5
FBtr0072201	388.083	161	128.521	570	185.998	193
FBtr0091449	157	34	32	84	32	28
FBtr0346269	0	0	0	0	0	0
FBtr0073467	0	0	0	1	0	0
FBtr0075865	305.989	19.1184	7.49117	91.4444	34.5012	6.10986
FBtr0075864	315.011	253.882	259.509	320.556	188.499	215.89
FBtr0333592	0	3.72163e-8	0	9.17239e-8	0	0
FBtr0302646	0	0	0	0	0	0
FBtr0306206	0	9.00048	0	56	0	0
FBtr0333591	0	0	0	0	0	0
FBtr0333593	7.56701e-8	0	2.74245e-8	0	1.58838e-8	33
FBtr0333594	0	0	0	0	7.08244	0
FBtr0306207	20	0	5	6.91135e-6	21.9176	4.24682e-7
FBtr0084029	145	70	63	130	45	82
FBtr0302644	1690.74	475.809	474.088	1787.59	283.235	494.015
FBtr0310576	158.458	0	68.2179	61.6119	84.8308	63.8121
FBtr0302645	392.801	332.191	297.694	1298.8	1026.93	650.173
FBtr0077767	343.415	202.997	145.692	344	151	156.808
FBtr0330685	23.5851	0.002943	67.3077	4.38681e-4	1.05113e-4	2.19206
FBtr0083745	1223.74	403.406	425.935	1830.46	585.179	673.392
FBtr0344554	0	0	0	401.288	60.716	60.1057
FBtr0310064	493.261	107.594	111.065	168.253	45.1048	42.502
FBtr0080952	0	0	0	0	0	0
FBtr0340237	0	0	0	0	0	0
FBtr0303334	0	111.884	0	37.1328	22.6093	0
FBtr0073551	1050.07	412.885	516.703	1081.45	431.02	551.32
FBtr0303335	9.90534e-9	3.64196e-6	5.18773e-7	0	24.6558	41.6802
FBtr0332954	5.92655	11.2314	7.29726	30.4132	10.7146	0
FBtr0300348	0	0	0	0	0	0
FBtr0300347	7	3	0	7	3	1
FBtr0300349	0	0	0	0	0	0
FBtr0074584	0	0	0	0	0	0
FBtr0346294	0	0	0	0	0	0
FBtr0082745	0	0	0	0	0	0
FBtr0343668	0	0	0	0	0	0
FBtr0080555	0	0	1	0	0	0
FBtr0335040	0	0	0	2	0	0
FBtr0335042	0	0	0	0	0	0
FBtr0335041	0	0	0	0	0	0
FBtr0306678	0	0	0	0	0	0
FBtr0080129	0	0	0	0	0	0
FBtr0336850	0	0	0	0	0	0
FBtr0088533	87.9474	24.8136	31.5543	99.9231	32.5519	31.5383
FBtr0086999	0	0	0	0	1	0
FBtr0307019	0	0	0	1	0	1
FBtr0307020	1	0	0	0	1	0
FBtr0087956	1	0	0	3	0	0
FBtr0305318	1	0	1	4	1	0
FBtr0305319	0	0	0	0	0	0
FBtr0330264	20.9391	738.264	585.795	1048.22	784.479	721.399
FBtr0330262	653.615	150.332	150.082	613.32	225.027	117.577
FBtr0345897	68.499	11.9577	0	27.4207	0	25.874
